            1.04        0.484557        0.316109        -0.93184        -0.75264    7.90505e-323               0
            1.08        0.522547        0.346931        -0.96768        -0.78848    7.90505e-323               0
            1.12        0.561971        0.379187        -1.00352        -0.82432    7.90505e-323               0
            1.16        0.602829        0.412877        -1.03936        -0.86016    7.90505e-323               0
             1.2         0.64512           0.448         -1.0752          -0.896    7.90505e-323               0
            1.24        0.688845        0.484557        -1.11104        -0.93184    7.90505e-323               0
            1.28        0.734003        0.522547        -1.14688        -0.96768    7.90505e-323               0
            1.32        0.780595        0.561971        -1.18272        -1.00352    7.90505e-323               0
            1.36        0.828621        0.602829        -1.21856        -1.03936    7.90505e-323               0
             1.4         0.87808         0.64512         -1.2544         -1.0752    7.90505e-323               0
            1.44        0.928973        0.688845        -1.29024        -1.11104    7.90505e-323               0
            1.48        0.981299        0.734003        -1.32608        -1.14688    7.90505e-323               0
            1.52         1.03506        0.780595        -1.36192        -1.18272    7.90505e-323               0
            1.56         1.09025        0.828621        -1.39776        -1.21856    7.90505e-323               0
             1.6         1.14688         0.87808         -1.4336         -1.2544    7.90505e-323               0
            1.64         1.20494        0.928973        -1.46944        -1.29024    7.90505e-323               0
            1.68         1.26444        0.981299        -1.50528        -1.32608    7.90505e-323               0
            1.72         1.32536         1.03506        -1.54112        -1.36192    7.90505e-323               0
            1.76         1.38772         1.09025        -1.57696        -1.39776    7.90505e-323               0
             1.8         1.45152         1.14688         -1.6128         -1.4336    7.90505e-323               0
            1.84         1.51675         1.20494        -1.64864        -1.46944    7.90505e-323               0
            1.88         1.58341         1.26444        -1.68448        -1.50528    7.90505e-323               0
            1.92         1.65151         1.32536        -1.72032        -1.54112    7.90505e-323               0
            1.96         1.72104         1.38772        -1.75616        -1.57696    7.90505e-323               0
