             -15    -1.39919e-05        0.183333     8.95198e-06      0.00111109     0.000135448      8.6681e-05
        -14.8522    -1.53796e-05        0.183168     9.83948e-06      0.00113331     0.000148885     9.52794e-05
        -14.7044    -1.69048e-05        0.182998     1.08149e-05       0.0011562     0.000163655     0.000104731
        -14.5566    -1.85812e-05        0.182826      1.1887e-05       0.0011798      0.00017989     0.000115119
        -14.4088    -2.04238e-05         0.18265     1.30652e-05      0.00120413     0.000197735     0.000126538
         -14.261     -2.2449e-05         0.18247       1.436e-05      0.00122921      0.00021735     0.000139089
        -14.1132    -2.46749e-05        0.182286     1.57831e-05      0.00125509     0.000238911     0.000152885
        -13.9654    -2.71214e-05        0.182099      1.7347e-05       0.0012818      0.00026261     0.000168048
        -13.8176    -2.98103e-05        0.181907     1.90657e-05      0.00130936      0.00028866     0.000184716
        -13.6698    -3.27656e-05        0.181712     2.09544e-05      0.00133783     0.000317293     0.000203036
         -13.522    -3.60137e-05        0.181512     2.30298e-05      0.00136723     0.000348767     0.000223172
        -13.3742    -3.95834e-05        0.181307     2.53105e-05      0.00139761     0.000383361     0.000245304
        -13.2264    -4.35065e-05        0.181099     2.78166e-05      0.00142902     0.000421387     0.000269631
        -13.0786    -4.78181e-05        0.180885     3.05703e-05       0.0014615     0.000463183     0.000296368
        -12.9308    -5.25565e-05        0.180666     3.35959e-05       0.0014951     0.000509124     0.000325756
         -12.783    -5.77638e-05        0.180443     3.69202e-05      0.00152986      0.00055962     0.000358057
        -12.6352    -6.34863e-05        0.180214     4.05724e-05      0.00156586     0.000615123     0.000393558
        -12.4874    -6.97747e-05         0.17998     4.45848e-05      0.00160314     0.000676129     0.000432576
        -12.3396     -7.6685e-05         0.17974     4.89926e-05      0.00164177     0.000743183      0.00047546
        -12.1918    -8.42783e-05        0.179495     5.38344e-05      0.00168181     0.000816884     0.000522592
         -12.044    -9.26219e-05        0.179243     5.91527e-05      0.00172334     0.000897891     0.000574392
        -11.8962     -0.00010179        0.178985      6.4994e-05      0.00176642     0.000986927     0.000631322
        -11.7484    -0.000111862        0.178721      7.1409e-05      0.00181114      0.00108479     0.000693887
        -11.6006    -0.000122929         0.17845     7.84536e-05      0.00185757      0.00119235     0.000762646
        -11.4528    -0.000135087        0.178172     8.61888e-05      0.00190582      0.00131056     0.000838209
         -11.305    -0.000148444        0.177886     9.46814e-05      0.00195597      0.00144049     0.000921248
        -11.1572    -0.000163116        0.177593     0.000104004      0.00200812      0.00158329       0.0010125
        -11.0094    -0.000179232        0.177293     0.000114238      0.00206239      0.00174023      0.00111278
        -10.8616    -0.000196934        0.176984     0.000125468      0.00211888      0.00191271      0.00122296
        -10.7138    -0.000216375        0.176666     0.000137792      0.00217773      0.00210227      0.00134404
         -10.566    -0.000237724         0.17634     0.000151312      0.00223907       0.0023106      0.00147707
        -10.4182    -0.000261167        0.176004     0.000166143      0.00230303      0.00253954      0.00162324
        -10.2704    -0.000286907        0.175659     0.000182407      0.00236977      0.00279114      0.00178384
        -10.1226    -0.000315164        0.175303     0.000200239      0.00243946      0.00306762      0.00196027
         -9.9748    -0.000346182        0.174938     0.000219785      0.00251226      0.00337145      0.00215409
          -9.827    -0.000380225        0.174561     0.000241204      0.00258837      0.00370531      0.00236701
         -9.6792    -0.000417582        0.174172     0.000264667      0.00266799      0.00407217      0.00260088
         -9.5314     -0.00045857        0.173772     0.000290361      0.00275134      0.00447527      0.00285776
         -9.3836    -0.000503532        0.173359     0.000318486      0.00283866      0.00491817      0.00313989
         -9.2358    -0.000552845        0.172932      0.00034926      0.00293019      0.00540478      0.00344971
          -9.088    -0.000606916        0.172492     0.000382915      0.00302622       0.0059394      0.00378993
         -8.9402    -0.000666189        0.172038     0.000419702      0.00312705      0.00652673      0.00416347
         -8.7924    -0.000731147        0.171568     0.000459889      0.00323301      0.00717192      0.00457357
         -8.6446    -0.000802313        0.171082      0.00050376      0.00334443      0.00788065      0.00502374
         -8.4968    -0.000880255        0.170579     0.000551618      0.00346171      0.00865911      0.00551783
          -8.349    -0.000965584        0.170058     0.000603782      0.00358527      0.00951409      0.00606005
         -8.2012     -0.00105896        0.169519     0.000660588      0.00371555       0.0104531      0.00665499
         -8.0534      -0.0011611        0.168959     0.000722386      0.00385306       0.0114842      0.00730765
         -7.9056     -0.00127276        0.168379     0.000789535      0.00399834       0.0126163       0.0080235
         -7.7578     -0.00139477        0.167777     0.000862405      0.00415198       0.0138593      0.00880849
           -7.61     -0.00152799        0.167152     0.000941367      0.00431464       0.0152238      0.00966908
         -7.4622     -0.00167335        0.166501      0.00102679      0.00448703       0.0167216       0.0106123
         -7.3144     -0.00183184        0.165825      0.00111903      0.00466996       0.0183653       0.0116458
         -7.1666     -0.00200449         0.16512      0.00121841      0.00486428       0.0201689       0.0127779
         -7.0188     -0.00219237        0.164386      0.00132523      0.00507097       0.0221477       0.0140176
          -6.871     -0.00239661        0.163621      0.00143972      0.00529109       0.0243183       0.0153745
         -6.7232     -0.00261834        0.162821      0.00156202      0.00552583       0.0266987       0.0168591
         -6.5754     -0.00285873        0.161986      0.00169219      0.00577651       0.0293087       0.0184827
         -6.4276     -0.00311893        0.161113      0.00183011       0.0060446       0.0321696       0.0202574
         -6.2798     -0.00340008        0.160199      0.00197547      0.00633174       0.0353049       0.0221962
          -6.132     -0.00370322         0.15924      0.00212771      0.00663978       0.0387396       0.0243131
         -5.9842     -0.00402932        0.158235      0.00228594      0.00697078       0.0425013       0.0266228
         -5.8364     -0.00437917        0.157179      0.00244886      0.00732706       0.0466196       0.0291411
